	competition	competition_rep	time	population	sample_rep	dilution	pop_size	density	Unnamed: 8
3129	WTctrl	2	28	total	5	-3	134720000.0	134720000.0	
3130	WTctrl	2	28	total	6	-2	102774000.0	102774000.0	
3131	WTctrl	2	28	total	6	-3	108840000.0	108840000.0	
3132	WTctrl	2	28	total	7	-2	117808000.0	117808000.0	
3133	WTctrl	2	28	total	7	-3	118680000.0	118680000.0	
3134	WTctrl	2	28	total	8	-2	0.0	0.0	
3135	WTctrl	2	28	total	8	-3	0.0	0.0	
3136	2A-1	2	32	gfp	1	-2	1.1102185421040627e+26	74790000.0	
3137	2A-1	2	32	gfp	1	-3			
3138	2A-1	2	32	gfp	2	-2	5.319370402160313e+25	35834000.0	
3139	2A-1	2	32	gfp	2	-3			
3140	2A-1	2	32	gfp	3	-2	9.947581888417897e+25	67012000.0	
3141	2A-1	2	32	gfp	3	-3	5.25494536575529e+25	35400000.0	
3142	2A-1	2	32	rfp	1	-2	1.1311492566964778e+24	762000.0	
3143	2A-1	2	32	rfp	1	-3			
3144	2A-1	2	32	rfp	2	-2	5.878413459997444e+23	396000.0	
3145	2A-1	2	32	rfp	2	-3			
3146	2A-1	2	32	rfp	3	-2	9.97548950787445e+23	672000.0	
3147	2A-1	2	32	rfp	3	-3	5.3440122363613126e+23	360000.0	
3148	2A-1	2	32	gfp-rfp	1	-2	5.937791373734791e+21	4000.0	
3149	2A-1	2	32	gfp-rfp	1	-3			
3150	2A-1	2	32	gfp-rfp	2	-2	0.0	0.0	
3151	2A-1	2	32	gfp-rfp	2	-3			
3152	2A-1	2	32	gfp-rfp	3	-2	5.937791373734791e+21	4000.0	
3153	2A-1	2	32	gfp-rfp	3	-3	0.0	0.0	
3154	2A-1	2	32	total	1	-2	1.1216487904985022e+26	75560000.0	
3155	2A-1	2	32	total	1	-3			
3156	2A-1	2	32	total	2	-2	5.3781545367602876e+25	36230000.0	
3157	2A-1	2	32	total	2	-3			
3158	2A-1	2	32	total	3	-2	1.004852434177139e+26	67692000.0	
3159	2A-1	2	32	total	3	-3	5.3083854881189035e+25	35760000.0	
3160	2A-2	2	32	gfp	1	-2	7.538552027521818e+25	66494000.0	
3161	2A-2	2	32	gfp	1	-3			
3162	2A-2	2	32	gfp	2	-2	6.6805533848730815e+25	58926000.0	
3163	2A-2	2	32	gfp	2	-3			
3164	2A-2	2	32	gfp	3	-2	5.3513810690150216e+25	47202000.0	
3165	2A-2	2	32	gfp	3	-3	4.761620374107684e+25	42000000.0	
3166	2A-2	2	32	rfp	1	-2	2.0656362670533813e+24	1822000.0	
3167	2A-2	2	32	rfp	1	-3			
3168	2A-2	2	32	rfp	2	-2	1.8139506187076894e+24	1600000.0	
3169	2A-2	2	32	rfp	2	-3			
3170	2A-2	2	32	rfp	3	-2	1.4919743838870745e+24	1316000.0	
3171	2A-2	2	32	rfp	3	-3	1.564532408635382e+24	1380000.0	
3172	2A-2	2	32	gfp-rfp	1	-2	1.1337191366923058e+22	10000.0	
3173	2A-2	2	32	gfp-rfp	1	-3			
3174	2A-2	2	32	gfp-rfp	2	-2	6.802314820153835e+21	6000.0	
3175	2A-2	2	32	gfp-rfp	2	-3			
3176	2A-2	2	32	gfp-rfp	3	-2	6.802314820153835e+21	6000.0	
3177	2A-2	2	32	gfp-rfp	3	-3	0.0	0.0	
3178	2A-2	2	32	total	1	-2	7.747383092500541e+25	68336000.0	
3179	2A-2	2	32	total	1	-3			
3180	2A-2	2	32	total	2	-2	6.863308909707881e+25	60538000.0	
3181	2A-2	2	32	total	2	-3			
3182	2A-2	2	32	total	3	-2	5.50193897036776e+25	48530000.0	
3183	2A-2	2	32	total	3	-3	4.918073614971223e+25	43380000.0	
3184	2A-3	2	32	gfp	1	-2	6.028696442035094e+25	59008000.0	
3185	2A-3	2	32	gfp	1	-3			
3186	2A-3	2	32	gfp	2	-2	4.654135671781227e+25	45554000.0	
3187	2A-3	2	32	gfp	2	-3			
3188	2A-3	2	32	gfp	3	-2	5.868702227212918e+25	57442000.0	
3189	2A-3	2	32	gfp	3	-3	4.04583071964123e+25	39600000.0	
3190	2A-3	2	32	rfp	1	-2	3.624900856890678e+24	3548000.0	
3191	2A-3	2	32	rfp	1	-3			
3192	2A-3	2	32	rfp	2	-2	2.9199455042259185e+24	2858000.0	
3193	2A-3	2	32	rfp	2	-3			
3194	2A-3	2	32	rfp	3	-2	3.561557042593265e+24	3486000.0	
3195	2A-3	2	32	rfp	3	-3	2.615486525828674e+24	2560000.0	
3196	2A-3	2	32	gfp-rfp	1	-2	1.430344193812556e+22	14000.0	
3197	2A-3	2	32	gfp-rfp	1	-3			
3198	2A-3	2	32	gfp-rfp	2	-2	2.247683733134017e+22	22000.0	
3199	2A-3	2	32	gfp-rfp	2	-3			
3200	2A-3	2	32	gfp-rfp	3	-2	1.430344193812556e+22	14000.0	
3201	2A-3	2	32	gfp-rfp	3	-3	0.0	0.0	
3202	2A-3	2	32	total	1	-2	6.394047216111787e+25	62584000.0	
3203	2A-3	2	32	total	1	-3			
3204	2A-3	2	32	total	2	-2	4.950625589670087e+25	48456000.0	
3205	2A-3	2	32	total	2	-3			
3206	2A-3	2	32	total	3	-2	6.22771861985987e+25	60956000.0	
3207	2A-3	2	32	total	3	-3	4.307379372224098e+25	42160000.0	
3208	2B-1	2	32	gfp	1	-2	1.7605498269424546e+26	82082000.0	
3209	2B-1	2	32	gfp	1	-3			
3210	2B-1	2	32	gfp	2	-2	1.8817348190506496e+26	87732000.0	
3211	2B-1	2	32	gfp	2	-3			
3212	2B-1	2	32	gfp	3	-2	1.4448682846683987e+26	67364000.0	
3213	2B-1	2	32	gfp	3	-3	1.389015944942781e+26	64760000.0	
3214	2B-1	2	32	rfp	1	-2	4.28973423391841e+22	20000.0	
3215	2B-1	2	32	rfp	1	-3			
3216	2B-1	2	32	rfp	2	-2	5.576654504093932e+22	26000.0	
3217	2B-1	2	32	rfp	2	-3			
3218	2B-1	2	32	rfp	3	-2	3.002813963742887e+22	14000.0	
3219	2B-1	2	32	rfp	3	-3	2.5738405403510457e+23	120000.0	
3220	2B-1	2	32	gfp-rfp	1	-2	0.0	0.0	
3221	2B-1	2	32	gfp-rfp	1	-3			
3222	2B-1	2	32	gfp-rfp	2	-2	0.0	0.0	
3223	2B-1	2	32	gfp-rfp	2	-3			
3224	2B-1	2	32	gfp-rfp	3	-2	0.0	0.0	
3225	2B-1	2	32	gfp-rfp	3	-3	0.0	0.0	
3226	2B-1	2	32	total	1	-2	1.7609788003658464e+26	82102000.0	
3227	2B-1	2	32	total	1	-3			
3228	2B-1	2	32	total	2	-2	1.882292484501059e+26	87758000.0	
3229	2B-1	2	32	total	2	-3			
3230	2B-1	2	32	total	3	-2	1.445168566064773e+26	67378000.0	
3231	2B-1	2	32	total	3	-3	1.391589785483132e+26	64880000.0	
3232	2B-2	2	32	gfp	1	-2	1.1352188538958138e+26	81860000.0	
3233	2B-2	2	32	gfp	1	-3			
3234	2B-2	2	32	gfp	2	-2	8.585560621144617e+25	61910000.0	
3235	2B-2	2	32	gfp	2	-3			
3236	2B-2	2	32	gfp	3	-2	8.153439689219456e+25	58794000.0	
3237	2B-2	2	32	gfp	3	-3	5.99644065996274e+25	43240000.0	
3238	2B-2	2	32	rfp	1	-2	2.7735618223694447e+22	20000.0	
3239	2B-2	2	32	rfp	1	-3			
3240	2B-2	2	32	rfp	2	-2	1.3867809111847224e+22	10000.0	
3241	2B-2	2	32	rfp	2	-3			
3242	2B-2	2	32	rfp	3	-2	3.328274186843334e+22	24000.0	
3243	2B-2	2	32	rfp	3	-3	3.6056303690802786e+23	260000.0	
3244	2B-2	2	32	gfp-rfp	1	-2	0.0	0.0	
3245	2B-2	2	32	gfp-rfp	1	-3			
3246	2B-2	2	32	gfp-rfp	2	-2	0.0	0.0	
3247	2B-2	2	32	gfp-rfp	2	-3			
3248	2B-2	2	32	gfp-rfp	3	-2	2.773561822369445e+21	2000.0	
3249	2B-2	2	32	gfp-rfp	3	-3	0.0	0.0	
3250	2B-2	2	32	total	1	-2	1.1354962100780507e+26	81880000.0	
3251	2B-2	2	32	total	1	-3			
3252	2B-2	2	32	total	2	-2	8.586947402055802e+25	61920000.0	
3253	2B-2	2	32	total	2	-3			
3254	2B-2	2	32	total	3	-2	8.157322675770773e+25	58822000.0	
3255	2B-2	2	32	total	3	-3	6.032496963653543e+25	43500000.0	
3256	2B-3	2	32	gfp	1	-2	6.241561039474608e+25	96706000.0	
3257	2B-3	2	32	gfp	1	-3			
3258	2B-3	2	32	gfp	2	-2	5.476872031598208e+25	84858000.0	
3259	2B-3	2	32	gfp	2	-3			
3260	2B-3	2	32	gfp	3	-2	4.988033869405782e+25	77284000.0	
3261	2B-3	2	32	gfp	3	-3	3.6453101928476604e+25	56480000.0	
3262	2B-3	2	32	rfp	1	-2	3.2270805531583398e+22	50000.0	
3263	2B-3	2	32	rfp	1	-3			
3264	2B-3	2	32	rfp	2	-2	2.9689141089056724e+22	46000.0	
3265	2B-3	2	32	rfp	2	-3			
3266	2B-3	2	32	rfp	3	-2	3.3561637752846732e+22	52000.0	
3267	2B-3	2	32	rfp	3	-3	2.194414776147671e+23	340000.0	
3268	2B-3	2	32	gfp-rfp	1	-2	1.2908322212633358e+21	2000.0	
3269	2B-3	2	32	gfp-rfp	1	-3			
3270	2B-3	2	32	gfp-rfp	2	-2	0.0	0.0	
3271	2B-3	2	32	gfp-rfp	2	-3			
3272	2B-3	2	32	gfp-rfp	3	-2	0.0	0.0	
3273	2B-3	2	32	gfp-rfp	3	-3	0.0	0.0	
3274	2B-3	2	32	total	1	-2	6.2450462864720195e+25	96760000.0	
3275	2B-3	2	32	total	1	-3			
3276	2B-3	2	32	total	2	-2	5.479840945707114e+25	84904000.0	
3277	2B-3	2	32	total	2	-3			
3278	2B-3	2	32	total	3	-2	4.991390033181067e+25	77336000.0	
3279	2B-3	2	32	total	3	-3	3.667254340609137e+25	56820000.0	
3280	2C-1	2	32	gfp	1	-2	2.5023354943129833e+26	62386000.0	
3281	2C-1	2	32	gfp	1	-3			
3282	2C-1	2	32	gfp	2	-2	3.1526876198666446e+26	78600000.0	
3283	2C-1	2	32	gfp	2	-3			
3284	2C-1	2	32	gfp	3	-2	3.460977149717726e+26	86286000.0	
3285	2C-1	2	32	gfp	3	-3	2.125055853696372e+26	52980000.0	
3286	2C-1	2	32	rfp	1	-2	8.02210590296856e+22	20000.0	
3287	2C-1	2	32	rfp	1	-3			
3288	2C-1	2	32	rfp	2	-2	8.022105902968561e+21	2000.0	
3289	2C-1	2	32	rfp	2	-3			
3290	2C-1	2	32	rfp	3	-2	4.813263541781137e+22	12000.0	
3291	2C-1	2	32	rfp	3	-3	8.022105902968561e+23	200000.0	
3292	2C-1	2	32	gfp-rfp	1	-2	0.0	0.0	
3293	2C-1	2	32	gfp-rfp	1	-3			
3294	2C-1	2	32	gfp-rfp	2	-2	1.6044211805937121e+22	4000.0	
3295	2C-1	2	32	gfp-rfp	2	-3			
3296	2C-1	2	32	gfp-rfp	3	-2	0.0	0.0	
3297	2C-1	2	32	gfp-rfp	3	-3	0.0	0.0	
3298	2C-1	2	32	total	1	-2	2.5031377049032803e+26	62406000.0	
3299	2C-1	2	32	total	1	-3			
3300	2C-1	2	32	total	2	-2	3.153088725161793e+26	78610000.0	
3301	2C-1	2	32	total	2	-3			
3302	2C-1	2	32	total	3	-2	3.461458476071904e+26	86298000.0	
3303	2C-1	2	32	total	3	-3	2.1330779595993405e+26	53180000.0	
3304	2C-2	2	32	gfp	1	-2	2.2093828560233545e+26	66208000.0	
3305	2C-2	2	32	gfp	1	-3			
3306	2C-2	2	32	gfp	2	-2	2.2327420875243264e+26	66908000.0	
3307	2C-2	2	32	gfp	2	-3			
3308	2C-2	2	32	gfp	3	-2	2.407936323781616e+26	72158000.0	
3309	2C-2	2	32	gfp	3	-3	1.903443664022054e+26	57040000.0	
3310	2C-2	2	32	rfp	1	-2	4.004439685880899e+22	12000.0	
3311	2C-2	2	32	rfp	1	-3			
3312	2C-2	2	32	rfp	2	-2	6.674066143134832e+21	2000.0	
3313	2C-2	2	32	rfp	2	-3			
3314	2C-2	2	32	rfp	3	-2	4.004439685880899e+22	12000.0	
3315	2C-2	2	32	rfp	3	-3	1.8687385200777527e+24	560000.0	
3316	2C-2	2	32	gfp-rfp	1	-2	0.0	0.0	
3317	2C-2	2	32	gfp-rfp	1	-3			
3318	2C-2	2	32	gfp-rfp	2	-2	0.0	0.0	
3319	2C-2	2	32	gfp-rfp	2	-3			
3320	2C-2	2	32	gfp-rfp	3	-2	0.0	0.0	
3321	2C-2	2	32	gfp-rfp	3	-3	0.0	0.0	
3322	2C-2	2	32	total	1	-2	2.2097832999919426e+26	66220000.0	
3323	2C-2	2	32	total	1	-3			
3324	2C-2	2	32	total	2	-2	2.232808828185758e+26	66910000.0	
3325	2C-2	2	32	total	2	-3			
3326	2C-2	2	32	total	3	-2	2.408336767750204e+26	72170000.0	
3327	2C-2	2	32	total	3	-3	1.9221310492228314e+26	57600000.0	
3328	2C-3	2	32	gfp	1	-2	3.970655102200181e+25	36160000.0	
3329	2C-3	2	32	gfp	1	-3			
3330	2C-3	2	32	gfp	2	-2	5.2437683559310685e+25	47754000.0	
3331	2C-3	2	32	gfp	2	-3			
3332	2C-3	2	32	gfp	3	-2	4.991649326211721e+25	45458000.0	
3333	2C-3	2	32	gfp	3	-3	4.385729114543009e+25	39940000.0	
3334	2C-3	2	32	rfp	1	-2	3.513854072743523e+22	32000.0	
3335	2C-3	2	32	rfp	1	-3			
3336	2C-3	2	32	rfp	2	-2	2.6353905545576423e+22	24000.0	
3337	2C-3	2	32	rfp	2	-3			
3338	2C-3	2	32	rfp	3	-2	4.392317590929404e+21	4000.0	
3339	2C-3	2	32	rfp	3	-3	2.1961587954647017e+22	20000.0	
3340	2C-3	2	32	gfp-rfp	1	-2	0.0	0.0	
3341	2C-3	2	32	gfp-rfp	1	-3			
3342	2C-3	2	32	gfp-rfp	2	-2	2.196158795464702e+21	2000.0	
3343	2C-3	2	32	gfp-rfp	2	-3			
3344	2C-3	2	32	gfp-rfp	3	-2	2.196158795464702e+21	2000.0	
3345	2C-3	2	32	gfp-rfp	3	-3	0.0	0.0	
3346	2C-3	2	32	total	1	-2	3.974168956272924e+25	36192000.0	
3347	2C-3	2	32	total	1	-3			
3348	2C-3	2	32	total	2	-2	5.246842978244719e+25	47782000.0	
3349	2C-3	2	32	total	2	-3			
3350	2C-3	2	32	total	3	-2	4.992527789729906e+25	45466000.0	
3351	2C-3	2	32	total	3	-3	4.387925273338474e+25	39960000.0	
3352	4D-2	2	32	gfp	1	-2	6.052429223212957e+25	43900000.0	
3353	4D-2	2	32	gfp	1	-3			
3354	4D-2	2	32	gfp	2	-2	5.332203932505338e+25	38676000.0	
3355	4D-2	2	32	gfp	2	-3			
3356	4D-2	2	32	gfp	3	-2	1.1595847770068232e+26	84108000.0	
3357	4D-2	2	32	gfp	3	-3	2.820790476240025e+25	20460000.0	
3358	4D-2	2	32	rfp	1	-2	1.2049711027535591e+24	874000.0	
3359	4D-2	2	32	rfp	1	-3			
3360	4D-2	2	32	rfp	2	-2	9.540503468025892e+23	692000.0	
3361	4D-2	2	32	rfp	2	-3			
3362	4D-2	2	32	rfp	3	-2	2.010123418552276e+24	1458000.0	
3363	4D-2	2	32	rfp	3	-3	6.341953172387153e+23	460000.0	
3364	4D-2	2	32	gfp-rfp	1	-2	2.7573709445161534e+21	2000.0	
3365	4D-2	2	32	gfp-rfp	1	-3			
3366	4D-2	2	32	gfp-rfp	2	-2	2.7573709445161534e+21	2000.0	
3367	4D-2	2	32	gfp-rfp	2	-3			
3368	4D-2	2	32	gfp-rfp	3	-2	1.1029483778064614e+22	8000.0	
3369	4D-2	2	32	gfp-rfp	3	-3	0.0	0.0	
3370	4D-2	2	32	total	1	-2	6.173477807677216e+25	44778000.0	
3371	4D-2	2	32	total	1	-3			
3372	4D-2	2	32	total	2	-2	5.4281604413745e+25	39372000.0	
3373	4D-2	2	32	total	2	-3			
3374	4D-2	2	32	total	3	-2	1.1799066008679072e+26	85582000.0	
3375	4D-2	2	32	total	3	-3	2.8842100079638966e+25	20920000.0	
3376	4D-3	2	32	gfp	1	-2	4.6672037098427325e+25	47432000.0	
3377	4D-3	2	32	gfp	1	-3			
3378	4D-3	2	32	gfp	2	-2	2.6134451537658747e+25	26560000.0	
3379	4D-3	2	32	gfp	2	-3			
3380	4D-3	2	32	gfp	3	-2	4.570773881126973e+25	46452000.0	
3381	4D-3	2	32	gfp	3	-3	1.4818706331217648e+25	15060000.0	
3382	4D-3	2	32	rfp	1	-2	1.8951413276178746e+24	1926000.0	
3383	4D-3	2	32	rfp	1	-3			
3384	4D-3	2	32	rfp	2	-2	1.021369002111814e+24	1038000.0	
3385	4D-3	2	32	rfp	2	-3			
3386	4D-3	2	32	rfp	3	-2	1.8656219922967238e+24	1896000.0	
3387	4D-3	2	32	rfp	3	-3	8.068618321114523e+23	820000.0	
3388	4D-3	2	32	gfp-rfp	1	-2	5.903867064230139e+21	6000.0	
3389	4D-3	2	32	gfp-rfp	1	-3			
3390	4D-3	2	32	gfp-rfp	2	-2	0.0	0.0	
3391	4D-3	2	32	gfp-rfp	2	-3			
3392	4D-3	2	32	gfp-rfp	3	-2	3.935911376153426e+21	4000.0	
3393	4D-3	2	32	gfp-rfp	3	-3	0.0	0.0	
3394	4D-3	2	32	total	1	-2	4.857898616017366e+25	49370000.0	
3395	4D-3	2	32	total	1	-3			
3396	4D-3	2	32	total	2	-2	2.715582053977056e+25	27598000.0	
3397	4D-3	2	32	total	2	-3			
3398	4D-3	2	32	total	3	-2	4.758123262631876e+25	48356000.0	
3399	4D-3	2	32	total	3	-3	1.56255681633291e+25	15880000.0	
3400	4E-2	2	32	gfp	1	-2	8.688472679369188e+25	42508000.0	
3401	4E-2	2	32	gfp	1	-3			
3402	4E-2	2	32	gfp	2	-2	1.1776898909379267e+26	57618000.0	
3403	4E-2	2	32	gfp	2	-3			
3404	4E-2	2	32	gfp	3	-2	1.2882273432999023e+26	63026000.0	
3405	4E-2	2	32	gfp	3	-3	5.146695729427782e+25	25180000.0	
3406	4E-2	2	32	rfp	1	-2	5.723092947735421e+22	28000.0	
3407	4E-2	2	32	rfp	1	-3			
3408	4E-2	2	32	rfp	2	-2	9.81101648183215e+22	48000.0	
3409	4E-2	2	32	rfp	2	-3			
3410	4E-2	2	32	rfp	3	-2	2.4527541204580376e+22	12000.0	
3411	4E-2	2	32	rfp	3	-3	1.6351694136386917e+23	80000.0	
3412	4E-2	2	32	gfp-rfp	1	-2	0.0	0.0	
3413	4E-2	2	32	gfp-rfp	1	-3			
3414	4E-2	2	32	gfp-rfp	2	-2	8.175847068193459e+21	4000.0	
3415	4E-2	2	32	gfp-rfp	2	-3			
3416	4E-2	2	32	gfp-rfp	3	-2	4.0879235340967294e+21	2000.0	
3417	4E-2	2	32	gfp-rfp	3	-3	0.0	0.0	
3418	4E-2	2	32	total	1	-2	8.694195772316922e+25	42536000.0	
3419	4E-2	2	32	total	1	-3			
3420	4E-2	2	32	total	2	-2	1.1788345095274738e+26	57674000.0	
3421	4E-2	2	32	total	2	-3			
3422	4E-2	2	32	total	3	-2	1.28855437718263e+26	63042000.0	
3423	4E-2	2	32	total	3	-3	5.163047423564169e+25	25260000.0	
3424	4E-3	2	32	gfp	1	-2	5.662141081514508e+25	36072000.0	
3425	4E-3	2	32	gfp	1	-3			
3426	4E-3	2	32	gfp	2	-2	4.811375815884417e+25	30652000.0	
3427	4E-3	2	32	gfp	2	-3			
3428	4E-3	2	32	gfp	3	-2	6.478687375205971e+25	41274000.0	
3429	4E-3	2	32	gfp	3	-3	3.0169203700019086e+25	19220000.0	
3430	4E-3	2	32	rfp	1	-2	3.4532907460999994e+22	22000.0	
3431	4E-3	2	32	rfp	1	-3			
3432	4E-3	2	32	rfp	2	-2	1.0359872238299999e+23	66000.0	
3433	4E-3	2	32	rfp	2	-3			
3434	4E-3	2	32	rfp	3	-2	1.0359872238299999e+23	66000.0	
3435	4E-3	2	32	rfp	3	-3	2.1975486566090906e+23	140000.0	
3436	4E-3	2	32	gfp-rfp	1	-2	0.0	0.0	
3437	4E-3	2	32	gfp-rfp	1	-3			
3438	4E-3	2	32	gfp-rfp	2	-2	0.0	0.0	
3439	4E-3	2	32	gfp-rfp	2	-3			
3440	4E-3	2	32	gfp-rfp	3	-2	3.1393552237272724e+21	2000.0	
3441	4E-3	2	32	gfp-rfp	3	-3	0.0	0.0	
3442	4E-3	2	32	total	1	-2	5.665594372260608e+25	36094000.0	
3443	4E-3	2	32	total	1	-3			
3444	4E-3	2	32	total	2	-2	4.821735688122717e+25	30718000.0	
3445	4E-3	2	32	total	2	-3			
3446	4E-3	2	32	total	3	-2	6.489675118489017e+25	41344000.0	
3447	4E-3	2	32	total	3	-3	3.0388958565679995e+25	19360000.0	
3448	8F-2	2	32	gfp	1	-2	1.1189857506786569e+26	39328000.0	
3449	8F-2	2	32	gfp	1	-3			
3450	8F-2	2	32	gfp	2	-2	1.0827370767983525e+26	38054000.0	
3451	8F-2	2	32	gfp	2	-3			
3452	8F-2	2	32	gfp	3	-2	1.1832318304445337e+26	41586000.0	
3453	8F-2	2	32	gfp	3	-3	3.4769136170904157e+25	12220000.0	
3454	8F-2	2	32	rfp	1	-2	1.160868048913985e+24	408000.0	
3455	8F-2	2	32	rfp	1	-3			
3456	8F-2	2	32	rfp	2	-2	1.2348449343839938e+24	434000.0	
3457	8F-2	2	32	rfp	2	-3			
3458	8F-2	2	32	rfp	3	-2	1.2860597012478462e+24	452000.0	
3459	8F-2	2	32	rfp	3	-3	1.0812006337924369e+24	380000.0	
3460	8F-2	2	32	gfp-rfp	1	-2	0.0	0.0	
3461	8F-2	2	32	gfp-rfp	1	-3			
3462	8F-2	2	32	gfp-rfp	2	-2	5.690529651539142e+21	2000.0	
3463	8F-2	2	32	gfp-rfp	2	-3			
3464	8F-2	2	32	gfp-rfp	3	-2	5.690529651539142e+21	2000.0	
3465	8F-2	2	32	gfp-rfp	3	-3	0.0	0.0	
3466	8F-2	2	32	total	1	-2	1.1305944311677968e+26	39736000.0	
3467	8F-2	2	32	total	1	-3			
3468	8F-2	2	32	total	2	-2	1.0951993367352232e+26	38492000.0	
3469	8F-2	2	32	total	2	-3			
3470	8F-2	2	32	total	3	-2	1.196206238050043e+26	42042000.0	
3471	8F-2	2	32	total	3	-3	3.5850336804696595e+25	12600000.0	
3472	8F-3	2	32	gfp	1	-2	8.509115611388139e+25	59922000.0	
3473	8F-3	2	32	gfp	1	-3			
3474	8F-3	2	32	gfp	2	-2	5.946809912448057e+25	41878000.0	
3475	8F-3	2	32	gfp	2	-3			
3476	8F-3	2	32	gfp	3	-2	9.924887492258934e+25	69892000.0	
3477	8F-3	2	32	gfp	3	-3	5.592085924643118e+25	39380000.0	
3478	8F-3	2	32	rfp	1	-2	2.0192854710113036e+24	1422000.0	
3479	8F-3	2	32	rfp	1	-3			
3480	8F-3	2	32	rfp	2	-2	1.4228720407548004e+24	1002000.0	
3481	8F-3	2	32	rfp	2	-3			
3482	8F-3	2	32	rfp	3	-2	2.257850843113905e+24	1590000.0	
3483	8F-3	2	32	rfp	3	-3	1.618836453553366e+24	1140000.0	
3484	8F-3	2	32	gfp-rfp	1	-2	2.8400639536023963e+21	2000.0	
3485	8F-3	2	32	gfp-rfp	1	-3			
3486	8F-3	2	32	gfp-rfp	2	-2	5.680127907204793e+21	4000.0	
3487	8F-3	2	32	gfp-rfp	2	-3			
3488	8F-3	2	32	gfp-rfp	3	-2	1.420031976801198e+22	10000.0	
3489	8F-3	2	32	gfp-rfp	3	-3	0.0	0.0	
3490	8F-3	2	32	total	1	-2	8.71161217127999e+25	61348000.0	
3491	8F-3	2	32	total	1	-3			
3492	8F-3	2	32	total	2	-2	6.0902331421049785e+25	42888000.0	
3493	8F-3	2	32	total	2	-3			
3494	8F-3	2	32	total	3	-2	1.0153512640523926e+26	71502000.0	
3495	8F-3	2	32	total	3	-3	5.753969569998454e+25	40520000.0	
3496	WTctrl	2	32	gfp	1	-2	32736000.0	32736000.0	
3497	WTctrl	2	32	gfp	1	-3	35900000.0	35900000.0	
3498	WTctrl	2	32	gfp	2	-2	34958000.0	34958000.0	
3499	WTctrl	2	32	gfp	2	-3	45940000.0	45940000.0	
3500	WTctrl	2	32	gfp	3	-2	36774000.0	36774000.0	
3501	WTctrl	2	32	gfp	3	-3	30520000.0	30520000.0	
3502	WTctrl	2	32	gfp	4	-2	37792000.0	37792000.0	
3503	WTctrl	2	32	gfp	4	-3	30140000.0	30140000.0	
3504	WTctrl	2	32	gfp	5	-2	29426000.0	29426000.0	
3505	WTctrl	2	32	gfp	5	-3	31660000.0	31660000.0	
3506	WTctrl	2	32	gfp	6	-2	33152000.0	33152000.0	
3507	WTctrl	2	32	gfp	6	-3	31320000.0	31320000.0	
3508	WTctrl	2	32	gfp	7	-2	32868000.0	32868000.0	
3509	WTctrl	2	32	gfp	7	-3	41900000.0	41900000.0	
3510	WTctrl	2	32	gfp	8	-2	39366000.0	39366000.0	
3511	WTctrl	2	32	gfp	8	-3	56520000.0	56520000.0	
3512	WTctrl	2	32	total	1	-2	32736000.0	32736000.0	
3513	WTctrl	2	32	total	1	-3	35900000.0	35900000.0	
3514	WTctrl	2	32	total	2	-2	34958000.0	34958000.0	
3515	WTctrl	2	32	total	2	-3	45940000.0	45940000.0	
3516	WTctrl	2	32	total	3	-2	36774000.0	36774000.0	
3517	WTctrl	2	32	total	3	-3	30520000.0	30520000.0	
3518	WTctrl	2	32	total	4	-2	37792000.0	37792000.0	
3519	WTctrl	2	32	total	4	-3	30140000.0	30140000.0	
3520	WTctrl	2	32	total	5	-2	29426000.0	29426000.0	
3521	WTctrl	2	32	total	5	-3	31660000.0	31660000.0	
3522	WTctrl	2	32	total	6	-2	33152000.0	33152000.0	
3523	WTctrl	2	32	total	6	-3	31320000.0	31320000.0	
3524	WTctrl	2	32	total	7	-2	32868000.0	32868000.0	
3525	WTctrl	2	32	total	7	-3	41900000.0	41900000.0	
3526	WTctrl	2	32	total	8	-2	39366000.0	39366000.0	
3527	WTctrl	2	32	total	8	-3	56520000.0	56520000.0	
3528	2A-1	2	36	gfp	1	-2	6.4629147983495e+28	34830000.0	
3529	2A-1	2	36	gfp	1	-3			
3530	2A-1	2	36	gfp	2	-2	5.823117777829573e+28	31382000.0	
3531	2A-1	2	36	gfp	2	-3			
3532	2A-1	2	36	gfp	3	-2	8.415705936386541e+28	45354000.0	
3533	2A-1	2	36	gfp	3	-3	4.393965616563771e+28	23680000.0	
3534	2A-1	2	36	rfp	1	-2	3.2657852555541544e+26	176000.0	
3535	2A-1	2	36	rfp	1	-3			
3536	2A-1	2	36	rfp	2	-2	3.4513412359833676e+26	186000.0	
3537	2A-1	2	36	rfp	2	-3			
3538	2A-1	2	36	rfp	3	-2	4.638899510730333e+26	250000.0	
3539	2A-1	2	36	rfp	3	-3	4.824455491159546e+26	260000.0	
3540	2A-1	2	36	gfp-rfp	1	-2	0.0	0.0	
3541	2A-1	2	36	gfp-rfp	1	-3			
3542	2A-1	2	36	gfp-rfp	2	-2	0.0	0.0	
3543	2A-1	2	36	gfp-rfp	2	-3			
3544	2A-1	2	36	gfp-rfp	3	-2	0.0	0.0	
3545	2A-1	2	36	gfp-rfp	3	-3	0.0	0.0	
3546	2A-1	2	36	total	1	-2	6.4955726509050415e+28	35006000.0	
3547	2A-1	2	36	total	1	-3			
3548	2A-1	2	36	total	2	-2	5.857631190189406e+28	31568000.0	
3549	2A-1	2	36	total	2	-3			
3550	2A-1	2	36	total	3	-2	8.462094931493844e+28	45604000.0	
